Unnamed: 0.1,Unnamed: 0,Latitude,Longitude,Sample Date,atran,green,drad,blue,emis,atmos_opacity,emsd,nir08,swir16,swir22,lwir,red,urad,trad,cdist
914,,-34.075556,20.145556,13-05-2014,8927.5,9805.0,397.0,9051.0,9603.0,10.0,59.0,15637.0,15039.0,11724.5,40531.5,10335.5,742.5,7441.0,175.0
915,,-25.45963889,28.26430556,13-05-2014,8975.0,9492.0,398.0,8701.0,9636.0,9.0,176.0,14649.0,13946.0,11098.0,43476.0,9923.0,735.0,8558.0,881.5
916,,-25.81048333,27.90955222,14-05-2014,9004.0,9085.0,383.0,8549.0,9602.0,,106.0,13905.0,13497.0,10981.0,,9345.0,702.0,8457.0,135.5
917,,-24.183889,30.823889,14-05-2014,8097.5,9629.0,740.0,9049.5,9649.5,86.0,48.5,13494.0,11467.0,9686.5,43577.0,9715.5,1473.5,8613.5,1444.5
918,,-24.058889,31.237222,14-05-2014,7426.0,9056.5,994.0,8255.0,9641.0,,49.0,15638.5,12862.5,10417.0,,9120.0,2066.0,9263.5,714.0
919,,-25.67386,31.57527,14-05-2014,7704.5,9228.0,887.5,8151.5,9836.5,,63.0,17847.5,12570.0,9629.5,,8866.0,1840.5,8968.5,2065.0
920,,-26.905,32.324722,14-05-2014,6920.0,8563.0,1150.0,7765.5,9858.0,,,18338.0,11387.0,8866.5,,8033.5,2466.0,8815.5,439.5
921,,-29.744167,29.905833,14-05-2014,9026.5,9528.0,391.0,8618.5,9725.0,10.0,69.0,14634.0,14052.0,11347.5,42591.5,9698.0,723.5,8353.0,539.0
922,,-27.169444,29.233889,14-05-2014,8912.0,9519.0,410.0,8768.0,9811.5,,,14043.5,15623.0,12706.0,,10023.0,760.0,8809.5,1719.0
923,,-26.861111,28.884722,14-05-2014,9221.0,9847.5,295.0,8907.0,9570.5,8.0,,14313.0,16810.5,13332.5,43356.5,10917.0,523.0,8483.0,695.5
924,,-26.73806,27.59194,14-05-2014,9341.5,9035.0,253.0,8355.0,9904.0,,33.0,9601.5,8103.0,7815.0,,9305.5,436.0,8218.0,38.0
925,,-26.45,28.085833,14-05-2014,9222.0,9773.0,295.0,9043.0,9671.5,9.0,89.5,14136.0,16650.5,13820.0,44056.5,10924.5,523.0,8873.5,223.0
926,,-27.3,28.586944,14-05-2014,9197.5,10270.0,302.0,9071.0,-9999.0,8.0,-9999.0,15135.0,16806.0,13094.0,,11664.5,537.0,8409.0,775.5
927,,-26.98472222,26.63227778,14-05-2014,9304.0,9883.5,271.0,8917.0,9732.0,,77.0,15945.5,16166.0,13107.0,,10632.0,472.0,8976.0,272.0
928,,-27.573056,24.746389,14-05-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
929,,-30.570833,29.150556,14-05-2014,8854.0,9417.5,422.0,8421.5,9695.0,,51.5,13801.5,13633.0,10990.0,,9918.5,792.0,8327.0,876.0
930,,-33.7075,18.97444444,14-05-2014,8241.0,8847.0,599.0,7991.5,9632.0,,95.0,12796.5,10418.5,9046.0,,8731.0,1165.0,7824.5,109.0
931,,-32.94583,18.33667,14-05-2014,8353.0,8788.0,571.0,8040.0,9631.5,,66.0,16600.5,11409.0,9162.0,,8721.5,1104.0,7867.5,1416.5
932,,-27.363611,31.783333,15-05-2014,7979.0,8851.5,787.0,7868.5,9813.0,,,15640.5,12255.5,9566.0,,8461.5,1613.0,8872.0,6110.5
933,,-31.031389,28.883333,15-05-2014,8302.0,11041.5,614.0,9416.5,9737.0,,40.0,10913.5,9855.0,8943.0,,12131.5,1214.0,8545.0,2132.0
934,,-30.86013889,29.07125,15-05-2014,8387.0,9882.5,593.0,8991.0,9822.0,,31.5,12106.5,12133.0,10489.5,,10367.5,1163.0,8554.0,2330.0
935,,-30.77586667,29.03221667,15-05-2014,8470.5,9457.5,563.5,8468.0,9660.0,,44.0,15232.0,14925.0,11616.5,,9777.0,1097.5,8481.5,2002.0
936,,-33.38056,19.30167,15-05-2014,8621.0,9439.0,470.0,8474.5,9600.0,,27.0,13841.5,13277.5,11024.5,,9436.0,886.0,7688.0,179.0
937,,-33.08883333,19.21878333,15-05-2014,8850.5,9269.0,391.0,8262.5,9642.0,,51.0,13293.5,12917.5,10544.0,,9407.0,718.5,7506.0,391.0
938,,-24.679167,30.8025,16-05-2014,8631.0,9609.0,523.0,9077.0,9709.0,9.0,,13964.0,14886.0,12079.5,43236.0,10329.5,995.0,8520.0,718.0
939,,-27.602222,29.942778,16-05-2014,8877.0,9338.0,433.0,8389.5,9624.0,,36.0,14723.5,14820.5,11899.5,,9874.5,809.0,9209.0,1348.0
940,,-28.116667,26.725278,16-05-2014,9316.5,9196.5,261.0,8217.0,9722.0,,39.0,12732.5,12552.5,10782.0,,9706.5,454.0,7629.5,309.0
941,,-29.7775,29.470833,19-05-2014,9076.5,10080.5,339.5,8562.0,9828.5,,,15754.5,15977.5,13305.5,,11043.0,619.5,8018.0,16.5
942,,-29.987778,29.851667,19-05-2014,8458.0,12129.0,556.0,10402.5,9786.5,,76.0,22575.0,20089.5,16481.5,,12396.0,1083.0,7783.5,
943,,-29.744167,29.905833,19-05-2014,8359.5,9695.0,589.5,8758.0,9748.0,,69.0,14483.0,15127.0,12190.5,,10296.5,1162.5,8252.0,281.5
944,,-26.73806,27.59194,19-05-2014,9159.0,9091.5,317.0,8548.0,9733.0,9.0,33.0,9487.0,8042.5,8070.0,41929.5,9272.5,567.0,8111.0,836.0
945,,-26.45,28.085833,19-05-2014,9222.0,9773.0,295.0,9043.0,9671.5,9.0,89.5,14136.0,16650.5,13820.0,44056.5,10924.5,523.0,8873.5,223.0
946,,-27.935,26.126667,19-05-2014,9292.0,10666.0,272.0,8955.5,9632.0,,77.5,14533.0,16478.0,14096.0,,11659.5,475.5,7791.5,379.0
947,,-27.671111,27.236944,19-05-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
948,,-29.160278,26.573333,19-05-2014,9279.0,10056.5,270.0,8860.0,9675.0,,88.0,13471.5,14325.0,12504.5,,10945.5,475.0,8073.5,1145.0
949,,-33.31388889,19.07472222,19-05-2014,8340.5,8706.0,572.0,7948.0,9690.0,,55.0,12711.5,10562.0,9208.5,,8782.5,1102.0,7643.5,112.5
950,,-27.01011111,26.69808333,20-05-2014,8298.0,9084.0,619.0,8586.0,9723.0,9.0,67.0,10829.0,10316.5,8983.5,41666.0,9133.0,1208.0,7888.0,109.5
951,,-34.065833,20.404167,20-05-2014,8911.0,8927.0,404.0,8350.0,9821.0,8.0,82.0,12100.0,9150.0,8172.0,39132.0,8898.0,758.0,7069.0,94.0
952,,-25.127778,27.628889,20-05-2014,7954.0,9868.5,740.0,9083.5,9742.5,19.5,42.0,14044.0,16694.5,14261.5,43984.5,10830.0,1482.0,8706.0,574.5
953,,-24.39619444,27.08983333,20-05-2014,7778.0,9475.0,800.0,8794.0,9571.0,14.0,201.0,12730.5,11582.0,10118.0,42699.5,9424.5,1621.0,8129.5,643.0
954,,-24.69514,27.40906,20-05-2014,7887.0,9948.0,765.0,9006.0,9581.0,9.0,117.5,13703.5,11466.5,9624.0,42799.0,10349.0,1538.0,8166.5,745.5
955,,-26.03611,30.99778,20-05-2014,8931.0,15031.0,440.0,14618.0,9692.0,92.0,82.0,18630.5,16085.0,13781.0,32348.0,15241.0,826.5,4986.0,
956,,-30.733889,29.828333,20-05-2014,8947.0,9319.0,428.0,8388.0,9715.5,9.0,48.5,15784.0,13808.0,10643.5,42749.0,9237.5,802.5,8409.0,769.0
957,,-29.380556,30.2775,20-05-2014,8629.5,9008.0,520.5,8205.0,9721.0,,94.0,13341.5,12975.5,10640.0,,9250.5,997.5,8200.0,451.0
958,,-27.169444,29.233889,20-05-2014,9125.0,10037.5,334.0,9128.5,9799.5,,,14625.0,17186.5,13923.5,,11117.5,606.0,8441.5,2451.0
959,,-26.861111,28.884722,20-05-2014,9221.0,9755.0,295.0,8874.0,9570.5,9.0,,14078.0,16601.5,13212.0,43375.5,10909.5,523.0,8483.0,1556.0
960,,-27.00222,28.76528,20-05-2014,-403.5,4729.0,-4847.0,4370.5,-9999.0,-4995.5,-9999.0,6377.0,6718.0,5865.0,,5079.5,-4728.0,-739.5,-4227.0
961,,-27.273889,28.49,20-05-2014,9191.0,9334.0,304.0,8712.0,9822.5,9.0,24.5,10756.0,9611.5,8353.0,41581.0,9346.0,542.0,7906.5,53.5
962,,-27.3,28.586944,20-05-2014,9197.5,10270.0,302.0,9071.0,-9999.0,8.0,-9999.0,15135.0,16806.0,13094.0,,11664.5,537.0,8409.0,775.5
963,,-26.98472222,26.63227778,20-05-2014,8304.0,9948.0,618.0,8983.0,9703.0,9.0,77.0,14731.0,15665.5,12748.0,42621.5,10684.0,1205.0,8223.0,265.5
964,,-28.141944,26.417778,20-05-2014,8079.0,10113.0,684.0,9456.5,9707.0,9.0,48.5,13783.5,15895.0,13100.5,42093.0,10944.0,1355.0,7980.5,781.5
965,,-28.1175,26.719444,20-05-2014,8109.0,10096.0,673.0,9186.5,9756.0,9.0,54.0,12809.0,13186.5,11521.0,41861.5,10678.0,1330.0,7925.0,662.0
966,,-29.042222,24.6,20-05-2014,8958.0,9145.5,391.0,7971.5,9796.0,,105.0,9567.0,8764.5,8384.0,,8699.5,720.0,7816.5,1926.0
967,,-29.033333,23.983333,20-05-2014,9012.0,9307.5,373.0,8231.5,9692.0,,73.0,13878.0,12922.5,10931.5,,9894.5,684.0,7806.0,739.0
968,,-28.69485,28.23487,20-05-2014,9280.0,10259.0,265.0,9814.0,9840.0,11.0,,13906.0,13318.0,11535.0,39081.5,10751.0,464.0,6958.0,139.5
969,,-28.883333,27.89,20-05-2014,9269.0,9877.0,268.0,9090.0,9605.0,9.0,,13655.0,12405.0,10975.0,40282.0,10339.0,470.0,7255.0,207.5
970,,-27.495556,26.074722,20-05-2014,8197.0,5063.5,654.0,4527.5,-158.5,-4995.5,-4959.0,6704.5,8362.0,6591.0,21339.5,5525.5,1286.0,8241.5,-4305.0
971,,-25.20639,27.558,21-05-2014,7961.5,9934.0,738.0,9104.5,9619.0,14.5,54.0,13665.5,12349.5,10395.0,42679.5,10382.0,1476.5,8166.5,612.0
972,,-23.658056,31.05,21-05-2014,7959.5,9655.0,799.0,8910.0,9662.0,9.0,,13976.0,14174.0,11359.5,43538.0,9978.0,1617.5,8632.0,2777.5
973,,-23.281,30.54305556,21-05-2014,8114.0,9638.0,737.0,8798.0,9567.0,9.0,46.0,12358.5,12577.0,10930.5,43385.0,9948.0,1471.0,8520.0,1531.5
974,,-30.398056,30.601944,21-05-2014,7860.0,8927.0,823.0,8255.0,-9999.0,9.0,-9999.0,16816.0,12401.0,9334.0,,8716.0,1693.0,8558.0,1210.0
975,,-26.648056,27.089444,21-05-2014,8435.0,9913.5,573.0,8977.0,9766.5,9.0,74.0,14303.5,16726.5,13100.0,42799.5,10922.0,1105.0,8334.0,338.5
976,,-26.970278,27.211111,21-05-2014,8397.0,8856.0,586.0,8382.0,9876.0,9.0,128.0,8453.5,7829.5,7660.0,41057.0,8782.0,1134.5,7776.0,1739.5
977,,-26.880278,26.965,21-05-2014,8358.0,10082.0,600.0,9149.0,9742.0,9.0,118.0,14170.5,16241.0,13300.0,43188.0,10944.0,1164.0,8446.0,940.5
978,,-27.671111,27.236944,21-05-2014,8263.0,10091.5,622.0,9229.0,9719.0,9.0,90.5,11683.0,11489.5,10257.0,41895.0,10519.0,1215.0,7962.0,55.0
979,,-29.028629,24.638389,21-05-2014,8956.0,9119.5,392.0,7934.0,9659.0,,61.0,14338.0,12242.5,10596.0,,9352.5,722.0,7909.0,1823.5
980,,-30.160091,27.40124,21-05-2014,8470.0,9934.0,569.0,8932.5,9698.0,,124.0,13746.0,14491.0,11983.5,,10699.0,1099.0,7854.5,2294.5
981,,-30.336111,27.359444,21-05-2014,8437.0,10299.0,581.0,8991.5,9904.0,,20.5,8238.0,7755.5,7654.5,,10451.0,1125.0,7681.5,795.5
982,,-34.405833,19.600556,21-05-2014,8928.0,9514.0,393.0,8974.5,9626.0,12.0,89.0,14388.0,12286.5,9865.0,39359.0,9664.0,733.0,7013.5,115.5
983,,-27.356667,27.286389,21-05-2014,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,-9999.0,-9999.0
984,,-30.830556,26.921389,22-05-2014,8355.0,9139.0,607.0,8127.5,9708.0,,59.0,11159.5,11274.0,9662.0,,9160.5,1184.0,7760.5,409.5
985,,-22.769722,30.886944,22-05-2014,8025.0,9323.0,768.0,8520.0,9654.0,11.0,,14260.0,13090.0,10641.0,43919.0,9495.0,1542.0,8744.0,2339.0
986,,-30.13573889,30.67422222,22-05-2014,7625.0,,901.0,,-9999.0,-9999.0,-9999.0,,,,,,1875.0,8446.0,-9999.0
987,,-27.398611,26.614722,22-05-2014,8234.0,9328.5,641.0,8619.5,9795.0,9.0,62.0,13868.0,12464.0,10398.0,42060.0,9596.5,1256.0,8074.0,130.5
988,,-28.376944,24.303056,22-05-2014,8947.0,9696.5,403.5,8494.5,9720.0,,93.5,12982.0,13248.5,11181.0,,10075.5,747.0,7984.5,2591.5
989,,-29.658056,25.973333,22-05-2014,9240.0,8902.5,283.0,8124.0,9702.0,,69.0,10671.5,9925.5,8930.5,,9098.0,501.0,7732.0,903.5
990,,-31.000833,26.353056,22-05-2014,8394.0,9095.0,592.0,8311.0,9718.0,,56.0,10483.0,10196.0,9509.0,,9453.0,1150.0,7778.0,1633.0
991,,-30.679722,26.7125,22-05-2014,8331.0,10589.0,616.0,9033.0,9697.5,,99.0,11247.0,10276.0,9097.5,,11549.5,1203.0,7926.5,610.5
992,,-34.329722,18.990278,22-05-2014,9122.0,8899.5,333.0,8281.5,9616.0,,60.0,12050.0,10337.5,9009.0,,9116.5,608.0,7300.5,154.0
993,,-33.897778,20.012778,22-05-2014,8879.0,9146.0,416.0,8783.0,9687.0,10.0,42.0,12942.0,10007.0,8707.0,39667.0,9069.0,784.0,7181.0,352.0
994,,-29.615556,27.065278,23-05-2014,8556.0,10077.5,541.0,8620.5,9649.0,,71.0,14857.5,13229.0,11513.5,,10692.0,1036.0,7794.0,3991.5
995,,-29.803611,30.516111,23-05-2014,8929.0,9137.5,382.0,8378.0,9792.5,,112.0,12770.0,12823.0,10764.0,,9228.5,708.0,7695.5,379.5
996,,-25.99136,27.84208,26-05-2014,8837.0,9372.5,440.0,8469.0,9682.0,,39.0,14497.5,14829.0,12191.5,,10014.5,825.0,8373.5,97.5
997,,-23.838611,31.640833,26-05-2014,8460.0,8994.5,635.0,8074.5,9646.0,,49.0,10587.5,9208.0,8434.0,,8846.0,1258.0,8823.0,45.0
998,,-27.01011111,26.69808333,27-05-2014,8298.0,9084.0,619.0,8586.0,9723.0,9.0,67.0,10829.0,10316.5,8983.5,41666.0,9133.0,1208.0,7888.0,109.5
999,,-29.140556,31.391944,27-05-2014,6931.0,9085.0,1132.0,8116.0,9737.0,,75.5,13853.0,11019.5,9806.0,,8877.5,2432.0,8637.5,293.0
