Latitude,Longitude,Sample Date,emis,cdist,drad,green,urad,atmos_opacity,atran,trad,emsd,swir22,blue,swir16,red,lwir,nir08
-25.99136,27.84208,27-05-2013,9678.0,115.0,470.0,9417.0,876.0,,8668.0,8579.5,39.0,12259.0,8636.0,14569.0,9982.5,,14048.5
-26.45,28.085833,27-05-2013,9686.5,182.5,441.0,9706.5,822.0,,8761.0,8678.5,89.5,13634.0,8841.5,16205.0,10498.0,,13640.5
-29.042222,24.6,27-05-2013,9850.0,850.5,708.0,9827.0,1394.0,,8010.0,8093.5,105.0,8096.0,8261.0,8981.0,9446.5,,9672.0
-30.830556,26.921389,28-05-2013,9708.0,2606.5,551.0,8956.0,1054.0,,8430.0,7803.5,59.0,9277.0,8139.0,10903.0,9033.5,,11125.5
-24.670833,28.560833,28-05-2013,9635.5,1597.0,454.0,9199.5,847.0,,8753.0,8743.5,26.5,11357.5,8375.5,14175.0,9504.5,,14047.5
-25.73411,27.21422,28-05-2013,9690.5,581.0,455.0,9394.0,848.0,,8702.0,8722.5,38.0,11668.5,8578.5,14080.0,10011.0,,13031.5
-26.861111,28.884722,28-05-2013,9569.0,3688.0,449.5,10007.0,841.0,,8764.5,8618.5,,13624.5,9177.5,16709.5,11116.0,,14864.5
-27.00222,28.76528,28-05-2013,-9999.0,1386.5,426.0,10089.0,789.0,,8804.0,8100.0,-9999.0,11361.0,9014.5,14103.0,10580.0,,12275.5
-30.679722,26.7125,28-05-2013,9904.0,106.0,253.0,9829.5,441.0,,9283.0,7573.0,99.0,7842.0,8641.5,8023.0,10299.0,,8443.5
-33.501667,21.624167,28-05-2013,9626.0,505.5,409.0,9144.5,759.0,9.0,8924.0,7590.0,65.0,9407.0,8401.5,11458.0,8939.5,40800.0,13294.0
-25.45963889,28.26430556,28-05-2013,9621.0,1050.0,466.0,9475.5,873.0,,8718.0,8746.5,176.0,11414.0,8278.0,14033.5,9632.5,,16111.0
-29.161667,23.696389,29-05-2013,9876.0,239.0,321.0,10238.0,574.0,8.0,9022.0,7144.0,90.0,7868.0,9403.5,8053.0,9352.0,39532.0,8476.5
-27.01011111,26.69808333,29-05-2013,9684.0,122.0,531.0,8625.5,1006.0,,8400.0,8013.0,67.0,8987.5,7701.5,9975.5,8568.0,,11208.0
-25.81048333,27.90955222,29-05-2013,9602.0,144.5,503.0,9466.5,946.0,,8589.0,8246.0,106.0,11479.5,8601.5,13921.0,9840.5,,13402.0
-24.282222,28.090278,29-05-2013,9726.0,2659.5,438.0,8983.5,816.0,,8812.0,8992.0,103.0,11465.0,8392.0,13924.0,9315.5,,13498.0
-26.648056,27.089444,29-05-2013,9777.0,235.5,508.0,8819.5,957.0,,8498.0,8392.0,74.0,10149.5,8027.5,12122.5,9166.0,,11577.5
-26.970278,27.211111,29-05-2013,9904.0,2646.0,519.0,8449.0,980.5,,8459.0,7877.5,128.0,7560.5,7766.5,7666.0,8333.5,,8024.0
-26.880278,26.965,29-05-2013,9755.5,1576.5,520.0,10060.5,983.0,,8455.0,8672.0,118.0,14692.5,9148.0,17613.5,10911.5,,14159.0
-27.3,28.586944,29-05-2013,-9999.0,460.0,422.0,10321.0,780.5,,8813.5,8291.5,-9999.0,13869.5,9062.0,16631.5,11393.0,,14629.0
-26.98472222,26.63227778,29-05-2013,9732.0,270.5,522.0,9885.0,987.0,,8449.0,8542.5,77.0,12821.0,8797.5,15465.0,10617.5,,14285.5
