Unnamed: 0,Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,qa,red,blue,drad,emis,emsd,lwir,trad,urad,atran,cdist,green,nir08,lwir.1,swir16,swir22,cloud_qa,qa_pixel,qa_radsat,atmos_opacity,NVDI,SAVI,BSI,NDBI,TCWI
5031,-28.116667,26.725278,09-05-2012,161.151,1448.0,10.0,221.0,9914.0,8631.0,226.0,9790.0,39.0,41817.5,8074.0,382.5,9424.5,678.0,9369.0,13306.0,41817.5,14449.0,11665.5,,5440.0,,9.0,0.14608096468561585,0.21911672875261085,0.05239740820734341,0.04118176905062151,-4660.88655
5032,-28.116667,26.725278,29-05-2012,163.936,1448.0,10.0,221.5,10509.0,8992.0,209.0,9775.0,39.0,41576.0,7943.5,354.0,9435.0,649.0,9772.0,13172.0,41576.0,15658.0,12463.0,,5440.0,,9.0,0.11245302140956885,0.16867597069442392,0.08282468808839047,0.08622962192160943,-5601.1684000000005
5033,-28.116667,26.725278,06-06-2012,170.199,1448.0,20.0,222.0,10499.0,8939.5,209.0,9708.0,39.0,41696.5,7943.5,354.0,9434.5,649.0,9687.0,13199.0,41696.5,15549.5,12569.5,,5440.0,,9.0,0.11393366528820997,0.17089689220836762,0.08114221678045946,0.08176078751934883,-5591.289650000001
5034,-28.116667,26.725278,14-06-2012,178.824,1448.0,104.0,222.0,10499.0,8939.5,209.0,9708.0,39.0,41696.5,7943.5,354.0,9434.5,649.0,9687.0,13199.0,41696.5,15549.5,12569.5,,5440.0,,9.0,0.11393366528820997,0.17089689220836762,0.08114221678045946,0.08176078751934883,-5591.289650000001
5035,-28.116667,26.725278,21-06-2012,172.323,1448.0,65.0,222.0,10499.0,8939.5,209.0,9708.0,39.0,41696.5,7943.5,354.0,9434.5,649.0,9687.0,13199.0,41696.5,15549.5,12569.5,,5440.0,,9.0,0.11393366528820997,0.17089689220836762,0.08114221678045946,0.08176078751934883,-5591.289650000001
5036,-28.116667,26.725278,04-07-2012,171.236,1448.0,75.0,222.0,10499.0,8939.5,209.0,9708.0,39.0,41696.5,7943.5,354.0,9434.5,649.0,9687.0,13199.0,41696.5,15549.5,12569.5,,5440.0,,9.0,0.11393366528820997,0.17089689220836762,0.08114221678045946,0.08176078751934883,-5591.289650000001
5037,-28.116667,26.725278,01-08-2012,149.922,1448.0,10.0,222.0,10499.0,8939.5,209.0,9708.0,39.0,41696.5,7943.5,354.0,9434.5,649.0,9687.0,13199.0,41696.5,15549.5,12569.5,,5440.0,,9.0,0.11393366528820997,0.17089689220836762,0.08114221678045946,0.08176078751934883,-5591.289650000001
5038,-28.116667,26.725278,29-08-2012,176.332,1395.5,10.0,218.0,11582.0,9896.5,627.0,9767.0,39.0,46010.0,9599.0,1212.0,8357.0,742.5,10734.5,14038.0,46010.0,15809.5,13234.5,4.0,5440.0,,32.0,0.09586260733801717,0.1437911047793759,0.06735377781241476,0.059351704497864144,-5086.8345
5039,-28.116667,26.725278,17-09-2012,206.4095,1395.5,127.0,218.0,11582.0,9896.5,627.0,9767.0,39.0,46010.0,9599.0,1212.0,8357.0,742.5,10734.5,14038.0,46010.0,15809.5,13234.5,4.0,5440.0,,32.0,0.09586260733801717,0.1437911047793759,0.06735377781241476,0.059351704497864144,-5086.8345
5040,-28.116667,26.725278,24-10-2012,201.051,1395.5,15.0,218.0,11582.0,9896.5,627.0,9767.0,39.0,46010.0,9599.0,1212.0,8357.0,742.5,10734.5,14038.0,46010.0,15809.5,13234.5,4.0,5440.0,,32.0,0.09586260733801717,0.1437911047793759,0.06735377781241476,0.059351704497864144,-5086.8345
5041,-28.116667,26.725278,15-11-2012,122.712,1395.5,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5042,-28.404444,30.013056,11-12-2013,36.717,128.42,11.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5043,-28.116667,26.725278,21-11-2012,199.017,1395.5,11.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5044,-28.116667,26.725278,31-01-2013,167.166,1344.0,68.0,221.0,10540.0,9167.0,950.5,9708.0,39.0,47055.0,9748.0,1909.5,7473.5,757.5,10036.5,15841.0,47055.0,14846.5,12027.0,,5440.0,,10.0,0.2009400705052879,0.30140439323010443,0.007510740259353699,-0.03240733197556008,-3826.717499999999
5045,-28.116667,26.725278,08-02-2013,167.689,1344.0,16.0,233.0,10324.5,9236.5,1162.0,9808.5,39.0,47289.0,9599.0,2426.5,6693.5,730.5,10166.0,15704.0,47289.0,14420.0,11808.0,,5440.0,,82.5,0.20667729604087826,0.31000998885858083,-0.003944852571198551,-0.0426238215376444,-3504.7081000000017
5046,-28.116667,26.725278,20-02-2013,163.933,1344.0,20.0,233.0,10341.5,9276.5,1162.0,9708.0,39.0,47505.0,9599.0,2425.5,6695.0,737.5,10193.5,15677.0,47505.0,14445.5,11710.0,,5440.0,,54.0,0.20506562638122874,0.3075925285368385,-0.0033473728651702336,-0.04088306083492406,-3470.3263000000006
5047,-28.116667,26.725278,14-03-2013,146.586,1344.0,10.0,217.0,10174.0,8861.0,781.0,9811.5,39.0,44494.0,8948.5,1556.5,7888.5,707.5,9853.0,15290.5,44494.0,14639.0,11715.0,,5440.0,,9.0,0.2009267804198001,0.30138425289613197,0.013509787703336091,-0.021767821046125062,-3926.9532500000005
5048,-28.116667,26.725278,21-03-2013,145.18,1344.0,12.0,218.0,10067.0,8798.0,781.0,9708.0,39.0,44717.0,8948.5,1556.5,7888.5,723.5,9791.0,15509.0,44717.0,14847.5,11859.0,,5440.0,,9.0,0.2127776040037535,0.3191601665591461,0.012342167548733785,-0.021791049692817026,-4123.429350000001
5049,-29.161667,30.629722,11-12-2013,37.512,92.77,10.0,193.5,9695.5,8744.5,970.0,9795.5,71.0,47232.5,9841.0,1997.0,7350.5,1824.5,9672.0,14963.5,47232.5,15171.0,12574.5,,5440.0,,47.0,0.2136339673141652,0.3204444534560717,0.023849962428846412,0.006885795350843717,-5019.238600000001
5050,-26.648056,27.089444,11-12-2013,256.184,700.56,12.0,-4883.0,4319.5,4133.0,-4580.5,-85.5,-4962.5,22579.0,-386.0,-4167.5,-1111.5,-4872.0,4493.0,8760.0,22579.0,6309.5,4878.5,,2720.5,,-4992.5,0.3395007454413395,0.5092316513761468,-0.09625031885043789,-0.16261322538903084,-800.9902499999998
5051,-28.116667,26.725278,24-04-2013,145.9246667,1097.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5052,-26.970278,27.211111,11-12-2013,115.197,555.59,99.0,628.0,13589.0,12192.0,818.0,9734.5,128.0,39510.0,7255.0,1620.0,7839.0,,13177.5,17041.5,39510.0,17793.0,15619.5,8.0,5896.0,,30.0,0.1127144512822187,0.16906891711011718,0.03544472948338296,0.021573440124014985,-5074.768450000001
5053,-26.880278,26.965,11-12-2013,248.888,749.2,123.0,226.0,10569.5,9182.0,799.0,9771.0,118.0,48154.5,10287.5,1575.5,7900.0,354.0,10234.0,15109.0,48154.5,17960.0,14973.0,,5440.0,,25.0,0.17678213291274802,0.26516803613847895,0.08024346607851118,0.08621367443829568,-7584.151150000001
5054,-27.38972222,26.46388889,11-12-2013,113.612,616.99,10.0,206.0,9239.5,8714.0,674.0,9632.0,98.0,45230.5,9171.5,1298.0,8261.0,1284.5,9394.5,10490.5,45230.5,8810.5,8355.0,8.0,5440.0,,8.0,0.06340598073998986,0.0951065609082385,-0.030989544887194836,-0.08704212216983576,-301.81590000000097
5055,-26.98472222,26.63227778,11-12-2013,75.883,368.66,160.0,235.0,10307.0,9164.0,758.0,9703.0,77.0,46680.0,9748.0,1482.0,8022.0,263.5,10135.0,14875.0,46680.0,15484.5,12732.5,,5440.0,,8.0,0.1813994122786117,0.2720937158741189,0.03516922366823532,0.02007608820962137,-4989.048899999998
5056,-28.116667,26.725278,16-07-2013,170.499,1501.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5057,-28.116667,26.725278,14-08-2013,180.06,1455.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5058,-28.141944,26.417778,11-12-2013,251.672,532.81,42.0,155.5,9826.0,8898.0,662.0,9707.0,48.5,46724.0,9785.0,1273.0,8278.0,2594.0,9944.5,17758.0,46724.0,15390.0,12163.5,4.0,5440.0,,18.0,0.28755800464037123,0.4313291884935381,-0.027760641579272053,-0.07143719078074091,-3915.838599999999
5059,-28.116667,26.725278,26-09-2013,183.142,1477.0,12.0,219.0,12113.5,9815.0,297.0,9767.0,39.0,46398.5,9860.0,504.0,9155.0,715.5,11017.0,15306.0,46398.5,17148.0,14131.5,8.0,5440.0,,60.0,0.11643173653786539,0.17464442013129103,0.07613662483335631,0.05675725642447772,-5798.4656
5060,-28.116667,26.725278,22-10-2013,167.941,1477.0,10.0,296.0,11742.0,9626.5,583.0,9778.5,39.0,46292.5,9711.0,1111.0,8442.5,153.5,10731.5,15405.0,46292.5,17507.0,14412.0,,5440.0,,8.0,0.13493203668913692,0.2023943272861221,0.07769825259531507,0.06386728245017015,-6354.8915
5061,-28.1175,26.719444,11-12-2013,230.101,1323.58,10.0,219.0,10303.5,9129.0,664.0,9795.5,54.0,47123.5,10046.0,1276.0,8272.0,729.0,10222.0,15049.0,47123.5,14194.5,11914.0,4.0,5440.0,,8.0,0.18718075140518686,0.2807655898710212,0.006574081682964911,-0.029220168584471764,-3627.7924000000003
5062,-27.671111,27.236944,11-12-2013,169.448,343.23,74.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5063,-28.768056,20.720556,11-12-2013,120.884,288.59,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5064,-27.356667,27.286389,11-12-2013,40.511,112.88,119.0,217.0,9033.0,8520.0,706.0,9834.5,95.0,45305.5,9394.5,1369.0,8148.0,927.5,9169.5,15137.0,45305.5,12739.0,10159.5,,5440.0,,9.0,0.25254447662391394,0.37880887859167167,-0.041493319245415924,-0.08602381977328168,-2478.8381999999992
5065,-24.679167,30.8025,12-12-2013,38.993,110.56,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5066,-27.937778,31.209444,12-12-2013,24.711,169.17,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5067,-29.744167,29.905833,12-12-2013,17.5,43.8,5.0,191.0,10520.5,9110.5,924.0,9730.0,69.0,46241.0,9506.5,1875.5,7537.0,1636.0,10128.5,14287.5,46241.0,15136.5,13062.5,,5440.0,,92.0,0.15184617865204772,0.22776467742910694,0.04605035164611151,0.02885399673735726,-5031.2598
5068,-26.98472222,26.63227778,12-12-2013,79.0,469.0,160.0,235.0,10307.0,9164.0,758.0,9703.0,77.0,46680.0,9748.0,1482.0,8022.0,263.5,10135.0,14875.0,46680.0,15484.5,12732.5,,5440.0,,8.0,0.1813994122786117,0.2720937158741189,0.03516922366823532,0.02007608820962137,-4989.048899999998
5069,-27.398611,26.614722,12-12-2013,342.102,837.94,144.0,286.0,9884.0,8880.0,678.0,9800.5,62.0,46432.5,9785.0,1307.0,8248.0,173.0,9793.0,16091.0,46432.5,13674.5,11222.0,,5440.0,,9.0,0.23896053897978825,0.3584339088756713,-0.029106007686046632,-0.08118459290117754,-2847.2036499999995
5070,-34.031944,22.053333,13-12-2013,20.136,310.17,10.0,231.0,8766.0,8103.0,975.0,9652.0,81.0,44697.0,8855.0,2016.0,7331.0,496.0,8874.0,13296.0,44697.0,12220.0,10006.0,,5440.0,,9.0,0.20533043241773186,0.30798866855524076,-0.009744013212221304,-0.04216961906254899,-2875.6809000000003
5071,-28.735556,29.820556,17-12-2013,37.881,86.38,13.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5072,-27.935,26.126667,17-12-2013,146.643,849.42,10.0,207.0,11276.0,9360.5,645.0,9623.0,77.5,48310.0,10399.5,1236.0,8333.0,1198.0,10761.5,16612.0,48310.0,17219.0,14504.0,8.0,5440.0,,8.0,0.19133677567412508,0.28700001792853685,0.04631202092991233,0.017942124087375486,-5967.9012
5073,-28.141944,26.417778,17-12-2013,163.685,378.51,56.0,155.5,9830.5,8880.5,662.0,9712.0,48.5,46679.5,9785.0,1272.0,8278.0,2816.5,9950.0,17682.5,46679.5,15421.0,12157.5,,5440.0,,11.0,0.2853923599752844,0.428080760354008,-0.02531144756776578,-0.06831603908952226,-3960.9705000000013
5074,-28.1175,26.719444,17-12-2013,213.399,1322.5,10.0,219.0,10302.0,9097.0,664.0,9699.0,54.0,47322.0,10046.0,1276.0,8272.0,713.5,10189.5,15046.0,47322.0,14118.5,11835.0,4.0,5440.0,,9.0,0.18715480511282942,0.2807266702171726,0.005714168048019603,-0.0318023624612114,-3550.4491000000007
5075,-28.116667,26.725278,17-12-2013,172.753,1260.15,10.0,218.0,10105.0,8933.0,663.0,9708.0,39.0,47026.0,9934.0,1274.5,8274.5,735.5,9882.5,15774.0,47026.0,14081.0,11448.0,8.0,5440.0,,9.0,0.21905792341280575,0.32858053671825194,-0.010655922115640275,-0.05670741919276503,-3249.324050000001
5076,-28.116667,26.725278,02-04-2014,161.532,1354.0,20.0,219.0,9536.0,8512.0,442.0,9813.5,39.0,43764.0,8799.5,820.5,8831.5,684.0,9504.5,15374.0,43764.0,13376.5,10690.5,,5440.0,,9.0,0.23436370935367323,0.3515385078581321,-0.02080194878040963,-0.06947705257299873,-2863.8623500000012
5077,-29.160278,26.573333,17-12-2013,117.0,287.0,83.0,204.0,10479.0,9230.5,728.0,9677.0,88.0,48115.5,10269.0,1412.0,8056.0,1304.5,10233.0,15786.0,48115.5,14730.5,12228.0,8.0,5440.0,,8.0,0.20205596801827527,0.30307818240657897,0.0038426313064946443,-0.03458784591942064,-3826.1966999999995
5078,-29.042222,24.6,17-12-2013,138.0,466.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5079,-29.028629,24.638389,17-12-2013,140.0,494.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,
5080,-29.033333,23.983333,17-12-2013,355.0,1233.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
5081,-33.501667,21.624167,17-12-2013,49.735,280.47,49.0,,,,,,,,,,,,,,,,,,,,,,,,,
5082,-27.01011111,26.69808333,18-12-2013,110.604,541.14,148.0,325.5,9491.0,8827.0,692.0,9723.0,67.0,44261.0,8855.0,1337.0,8207.0,119.0,9547.0,10729.0,44261.0,8845.5,8508.0,8.0,5440.0,,8.0,0.06122650840751731,0.09183749165450904,-0.03218314969980867,-0.09622212572479501,-185.4911500000003
5083,-22.225556,29.990556,18-12-2013,132.176,637.68,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5084,-25.127778,27.628889,18-12-2013,192.274,546.59,166.0,253.0,10190.5,8765.5,1351.0,9781.0,42.0,47928.5,9878.5,2898.0,6339.5,501.0,9761.0,14993.0,47928.5,16529.0,14079.0,,5440.0,,46.5,0.19070026009093255,0.28604471092757305,0.05865921787709497,0.04872787259691644,-6478.3368
5085,-28.116667,26.725278,20-05-2014,166.365,1253.0,24.0,220.0,10628.5,9136.0,671.5,9778.5,39.0,41861.0,7962.0,1326.5,8113.5,666.5,9984.5,13438.0,41861.0,14553.5,11791.0,,5440.0,,9.0,0.11673903558888912,0.17510491544438445,0.05461093893960968,0.039851383455691905,-4315.188250000001
5086,-25.20639,27.558,18-12-2013,148.937,625.13,10.0,617.5,9673.5,8896.5,1350.5,9619.0,54.0,45644.0,9078.0,2898.5,6337.0,9.0,9759.5,14242.5,45644.0,10657.0,9219.0,4.0,5440.0,,22.0,0.1910436527847466,0.2865594882194301,-0.06460851861650123,-0.1439988754794273,-489.4886999999999
5087,-24.39619444,27.08983333,18-12-2013,171.889,646.4,10.0,283.0,9943.0,9100.0,1390.0,9557.0,201.0,47052.0,9506.5,2991.0,6273.5,575.0,9899.0,12050.5,47052.0,10255.5,9463.0,8.0,5440.0,,10.0,0.09582376611271512,0.1437323815586069,-0.023023531403419673,-0.0804716219851161,-915.0461000000005
5088,-28.116667,26.725278,02-07-2014,170.114,1264.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5089,-24.69514,27.40906,18-12-2013,153.929,634.17,11.0,-9999.0,,,1377.0,-9999.0,-9999.0,,9766.5,2960.0,6293.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5090,-28.116667,26.725278,15-07-2014,161.536,1258.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5091,-27.602222,29.942778,18-12-2013,41.248,142.32,73.0,200.0,9660.5,8681.0,792.5,9635.0,36.0,46050.0,9450.5,1582.5,7900.5,1166.5,9699.0,15514.5,46050.0,14493.0,11428.5,8.0,5440.0,,9.0,0.23253227408142998,0.34879148378383745,-0.000868683943825105,-0.034041489627593104,-3842.27715
5092,-29.380556,30.2775,18-12-2013,23.046,64.63,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5093,-28.116667,26.725278,29-07-2014,156.71,1233.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5094,-28.116667,26.725278,18-08-2014,142.963,1207.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5095,-28.116667,26.725278,20-08-2014,142.949,1207.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5096,-26.648056,27.089444,18-12-2013,233.98,663.09,13.0,-4883.0,4319.5,4133.0,-4580.5,-85.5,-4962.5,22579.0,-386.0,-4167.5,-1111.5,-4872.0,4493.0,8760.0,22579.0,6309.5,4878.5,,2720.5,,-4992.5,0.3395007454413395,0.5092316513761468,-0.09625031885043789,-0.16261322538903084,-800.9902499999998
5097,-28.116667,26.725278,26-08-2014,144.438,1207.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5098,-26.970278,27.211111,18-12-2013,102.355,415.74,150.0,628.0,13589.0,12192.0,818.0,9734.5,128.0,39510.0,7255.0,1620.0,7839.0,,13177.5,17041.5,39510.0,17793.0,15619.5,8.0,5896.0,,30.0,0.1127144512822187,0.16906891711011718,0.03544472948338296,0.021573440124014985,-5074.768450000001
5099,-28.116667,26.725278,09-09-2014,149.076,1465.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5100,-26.880278,26.965,18-12-2013,217.997,855.57,123.0,226.0,10569.5,9182.0,799.0,9771.0,118.0,48154.5,10287.5,1575.5,7900.0,354.0,10234.0,15109.0,48154.5,17960.0,14973.0,,5440.0,,25.0,0.17678213291274802,0.26516803613847895,0.08024346607851118,0.08621367443829568,-7584.151150000001
5101,-27.671111,27.236944,18-12-2013,147.0,363.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,
5102,-28.116667,26.725278,15-10-2014,167.934,1364.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5103,-24.058889,31.237222,19-12-2013,142.483,529.59,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5104,-28.116667,26.725278,10-11-2014,124.315,1470.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5105,-28.116667,26.725278,24-11-2014,122.515,1074.0,20.0,-9999.0,,,750.0,-9999.0,-9999.0,,9116.0,1484.0,8017.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5106,-28.116667,26.725278,25-11-2014,118.464,1074.0,20.0,-9999.0,,,750.0,-9999.0,-9999.0,,9116.0,1484.0,8017.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5107,-22.43772222,31.07805556,22-12-2013,82.64,141.11,12.0,228.0,10788.0,9212.0,1432.0,9601.0,16.0,48611.5,10120.0,3072.0,6312.5,6507.0,10185.5,14445.5,48611.5,14691.0,12476.5,,5440.0,,9.0,0.1449462024689401,0.21741499564080208,0.037070202395368006,0.008425857601290478,-4278.806449999998
5108,-28.116667,26.725278,05-01-2015,117.234,716.0,20.0,633.0,11120.0,10179.0,1047.0,9708.0,39.0,43597.5,8576.5,2155.5,7230.5,,11394.0,20197.5,43597.5,15328.0,11395.0,8.0,7442.0,,14.0,0.28985391554242834,0.43477393192413305,-0.06913391230895125,-0.1370705549534841,-1785.8507500000005
5109,-25.99136,27.84208,23-12-2013,88.823,352.71,28.0,402.0,9296.0,8795.0,1187.0,9676.0,39.0,45313.5,8818.0,2501.0,6553.0,49.0,9542.5,17376.5,45313.5,13560.5,10521.5,,5440.0,,233.0,0.30295247914518697,0.4544202002024519,-0.06761442441054091,-0.12334744803956428,-2264.0496000000003
5110,-26.970278,27.211111,23-12-2013,75.358,325.13,150.0,,,,,,,,,,,,,,,,,,,,,,,,,
5111,-26.880278,26.965,23-12-2013,208.869,877.39,123.0,,,,,,,,,,,,,,,,,,,,,,,,,
5112,-25.45963889,28.26430556,23-12-2013,184.436,596.87,168.0,262.0,9361.5,8858.0,1276.0,9636.0,53.0,46700.0,9302.0,2728.0,6352.0,399.5,9833.0,15722.0,46700.0,13032.5,10383.0,,5440.0,,44.0,0.25357306595969464,0.38035201722213363,-0.04653638182824541,-0.09353318611000018,-2300.4793999999993
5113,-27.01011111,26.69808333,24-12-2013,91.645,392.72,157.0,,,,,,,,,,,,,,,,,,,,,,,,,
5114,-25.81048333,27.90955222,24-12-2013,117.413,587.11,191.0,350.5,9483.0,8894.0,1272.0,9608.0,106.0,45756.0,8911.0,2707.0,6324.0,157.0,9738.0,16695.0,45756.0,14064.5,10967.5,,5440.0,,217.0,0.2754985101994041,0.4132398724143858,-0.04154752577004874,-0.08551829516084462,-2943.3417
5115,-28.116667,26.725278,10-03-2015,136.588,1082.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5116,-25.73411,27.21422,24-12-2013,12.665,36.88,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5117,-26.648056,27.089444,24-12-2013,237.272,666.39,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
5118,-26.98472222,26.63227778,24-12-2013,133.256,976.4,160.0,,,,,,,,,,,,,,,,,,,,,,,,,
5119,-28.116667,26.725278,14-04-2015,136.333,1428.0,20.0,219.0,9336.0,8558.0,673.5,9708.0,39.0,43866.5,8613.5,1309.5,8117.5,724.5,9406.0,14590.0,43866.5,13176.5,10729.5,,5440.0,,9.0,0.21959374738777898,0.32938373769669615,-0.013917937823720722,-0.05090666810725154,-3084.5547000000006
5120,-28.116667,26.725278,15-04-2015,132.161,1428.0,20.0,219.0,9336.0,8558.0,673.5,9708.0,39.0,43866.5,8613.5,1309.5,8117.5,724.5,9406.0,14590.0,43866.5,13176.5,10729.5,,5440.0,,9.0,0.21959374738777898,0.32938373769669615,-0.013917937823720722,-0.05090666810725154,-3084.5547000000006
5121,-28.116667,26.725278,09-06-2015,155.153,1428.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5122,-28.116667,26.725278,24-06-2015,175.722,1428.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5123,-28.116667,26.725278,22-07-2015,161.638,1428.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5124,-28.116667,26.725278,12-08-2015,177.053,1428.0,20.0,218.0,11350.0,9782.0,199.0,9756.0,39.0,41541.5,7925.0,331.5,9474.0,395.5,10507.0,13067.0,41541.5,16238.0,14134.5,8.0,5440.0,,8.0,0.07031985911455134,0.10547762874987202,0.09395880008723755,0.10820679065005971,-6271.27995
5125,-28.116667,26.725278,20-08-2015,167.3,1428.0,20.0,222.0,11348.0,9755.0,199.0,9708.0,39.0,41637.0,7925.0,331.5,9474.0,654.0,10499.0,13065.0,41637.0,16242.0,14053.0,,5440.0,,8.0,0.07033138082169337,0.10549491060274029,0.09462408252330887,0.10840413553076057,-6243.967
5126,-28.116667,26.725278,08-09-2015,178.016,1428.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5127,-28.116667,26.725278,15-10-2015,178.09,1428.0,20.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5128,-28.116667,26.725278,03-11-2015,190.219,1428.0,20.0,291.0,12803.5,9937.5,403.0,9708.0,39.0,47303.0,10120.0,731.0,8863.5,162.0,11374.5,14870.0,47303.0,18209.0,16128.5,,5440.0,,8.0,0.07467432742515402,0.11200946737009466,0.11116087423862415,0.10094017352398803,-7296.9853
5129,-28.116667,26.725278,10-11-2015,190.554,1428.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5130,-29.161667,23.696389,25-12-2013,99.066,237.9,50.0,157.0,10804.0,9900.0,767.0,9876.0,90.0,44582.0,9097.0,1506.0,8019.0,8106.0,11406.0,8846.0,44582.0,8176.0,8011.0,40.0,5504.0,,8.0,-0.09964376590330788,-0.14946184575456095,0.006202618883528601,-0.03936082716484549,836.0050999999999
5131,-28.96362,19.15486,28-12-2013,128.554,320.63,11.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5132,-28.1175,26.719444,30-12-2013,167.678,1440.0,10.0,220.0,9980.5,8974.0,886.0,9799.0,54.0,45380.5,9208.5,1786.0,7618.0,682.5,10020.0,14820.5,45380.5,13583.5,11094.0,,5440.0,,11.0,0.1951534212330148,0.29272423038929096,-0.004867130504555677,-0.04355020419659203,-3066.2716500000006
5133,-29.161667,23.696389,01-01-2014,107.12,237.0,20.0,157.0,10804.0,9900.0,767.0,9876.0,90.0,44582.0,9097.0,1506.0,8019.0,8106.0,11406.0,8846.0,44582.0,8176.0,8011.0,40.0,5504.0,,8.0,-0.09964376590330788,-0.14946184575456095,0.006202618883528601,-0.03936082716484549,836.0050999999999
5134,-29.140556,31.391944,01-01-2014,56.43,166.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5135,-28.747778,31.745833,01-01-2014,92.555,369.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
5136,-25.99136,27.84208,06-01-2014,108.895,396.73,10.0,,,,,,,,,,,,,,,,,,,,,,,,,
5137,-26.45,28.085833,06-01-2014,114.523,585.94,170.0,,,,,,,,,,,,,,,,,,,,,,,,,
5138,-27.935,26.126667,06-01-2014,165.592,1080.39,10.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,1.0,,-9999.0,,,,,
5139,-28.141944,26.417778,06-01-2014,250.224,617.56,77.0,185.0,9397.5,8687.5,890.0,9712.0,48.5,45520.0,9190.0,1794.0,7614.0,1681.5,9740.0,17730.5,45520.0,14552.0,11292.0,,5440.0,,11.0,0.30717340017693895,0.46075160808743576,-0.04900977813073907,-0.09845891737009216,-3144.317350000001
5140,-28.1175,26.719444,06-01-2014,189.53,1211.55,10.0,221.0,9987.5,9020.0,886.0,9699.0,54.0,45510.5,9208.5,1785.0,7620.0,697.0,9979.0,14866.5,45510.5,13577.0,11085.0,,5440.0,,12.0,0.19630642954856362,0.2944537206542075,-0.006785947609112559,-0.04533548965492995,-3040.710899999998
